"","Position","Window.size","r.squared","Fold","ROI"
"1185","masked_pre",591,0.50723666537723,7,0
"1186","masked_pre",591,0.524406448245394,4,0
"1187","masked_pre",591,0.561489532769534,10,0
"1188","masked_pre",591,0.526662407794856,8,0
"1189","masked_pre",591,0.538793595511877,5,0
"1190","masked_pre",591,0.532327045491547,9,0
"1191","masked_pre",591,0.583918893194647,3,1
"1192","masked_pre",591,0.58078098437567,2,1
"1193","masked_pre",591,0.596890269055029,1,1
"1194","masked_pre",591,0.592283829579963,6,1
"1195","masked_pre",591,0.580336900175219,7,1
"1196","masked_pre",591,0.602530460053256,4,1
"1197","masked_pre",591,0.565290737558786,10,1
"1198","masked_pre",591,0.61407147975115,8,1
"1199","masked_pre",591,0.575118793342039,5,1
"1200","masked_pre",591,0.566219012620541,9,1
"1201","masked_pre",601,0.56422081951642,3,0
"1202","masked_pre",601,0.556094112634951,2,0
"1203","masked_pre",601,0.544067271391133,1,0
"1204","masked_pre",601,0.507724972596872,6,0
"1205","masked_pre",601,0.505697909810978,7,0
"1206","masked_pre",601,0.523043736162109,4,0
"1207","masked_pre",601,0.560113182086859,10,0
"1208","masked_pre",601,0.52613409666143,8,0
"1209","masked_pre",601,0.537259950804264,5,0
"1210","masked_pre",601,0.53052045225209,9,0
"1211","masked_pre",601,0.581269695319559,3,1
"1212","masked_pre",601,0.577842137401967,2,1
"1213","masked_pre",601,0.593576839726302,1,1
"1214","masked_pre",601,0.588894333480526,6,1
"1215","masked_pre",601,0.576973340909827,7,1
"1216","masked_pre",601,0.599082845675928,4,1
"1217","masked_pre",601,0.561367265955248,10,1
"1218","masked_pre",601,0.611153381906888,8,1
"1219","masked_pre",601,0.571582408982983,5,1
"1220","masked_pre",601,0.561652126374618,9,1
"1221","masked_pre",611,0.562832571317257,3,0
"1222","masked_pre",611,0.554175407949868,2,0
"1223","masked_pre",611,0.542706731208457,1,0
"1224","masked_pre",611,0.506251520329264,6,0
"1225","masked_pre",611,0.503777247274205,7,0
"1226","masked_pre",611,0.521253306527525,4,0
"1227","masked_pre",611,0.558554770479238,10,0
"1228","masked_pre",611,0.524926811326216,8,0
"1229","masked_pre",611,0.535414930201689,5,0
"1230","masked_pre",611,0.52844388468341,9,0
"1231","masked_pre",611,0.578319965221157,3,1
"1232","masked_pre",611,0.574471598282186,2,1
"1233","masked_pre",611,0.58993000602862,1,1
"1234","masked_pre",611,0.584968884914333,6,1
"1235","masked_pre",611,0.573436607632123,7,1
"1236","masked_pre",611,0.595367771119411,4,1
"1237","masked_pre",611,0.55715679578976,10,1
"1238","masked_pre",611,0.607966243944128,8,1
"1239","masked_pre",611,0.567792709361985,5,1
"1240","masked_pre",611,0.556942771333143,9,1
"1241","masked_pre",621,0.560781627112762,3,0
"1242","masked_pre",621,0.551464801159052,2,0
"1243","masked_pre",621,0.540539900152447,1,0
"1244","masked_pre",621,0.504449791697591,6,0
"1245","masked_pre",621,0.501141099397067,7,0
"1246","masked_pre",621,0.519007859028228,4,0
"1247","masked_pre",621,0.556259098422297,10,0
"1248","masked_pre",621,0.523012386385131,8,0
"1249","masked_pre",621,0.533168318523729,5,0
"1250","masked_pre",621,0.525714912072706,9,0
"1251","masked_pre",621,0.575027278295316,3,1
"1252","masked_pre",621,0.571153052455975,2,1
"1253","masked_pre",621,0.58620086196906,1,1
"1254","masked_pre",621,0.581047728366508,6,1
"1255","masked_pre",621,0.569670202797921,7,1
"1256","masked_pre",621,0.591451714767872,4,1
"1257","masked_pre",621,0.552821161662111,10,1
"1258","masked_pre",621,0.604425546365188,8,1
"1259","masked_pre",621,0.563882755256714,5,1
"1260","masked_pre",621,0.552003292423698,9,1
"1261","masked_pre",631,0.559098194897528,3,0
"1262","masked_pre",631,0.548750134215804,2,0
"1263","masked_pre",631,0.538533993905518,1,0
"1264","masked_pre",631,0.502907170853168,6,0
"1265","masked_pre",631,0.498659150649969,7,0
"1266","masked_pre",631,0.517318472920119,4,0
"1267","masked_pre",631,0.554070390656993,10,0
"1268","masked_pre",631,0.521286126940123,8,0
"1269","masked_pre",631,0.531121427452701,5,0
"1270","masked_pre",631,0.523302673812622,9,0
"1271","masked_pre",631,0.572609869885221,3,1
"1272","masked_pre",631,0.568642846917923,2,1
"1273","masked_pre",631,0.583184145854294,1,1
"1274","masked_pre",631,0.577987956211175,6,1
"1275","masked_pre",631,0.566592028521769,7,1
"1276","masked_pre",631,0.588132207922487,4,1
"1277","masked_pre",631,0.549404643291238,10,1
"1278","masked_pre",631,0.601646581355403,8,1
"1279","masked_pre",631,0.560648210240408,5,1
"1280","masked_pre",631,0.547652367982906,9,1
"1281","masked_pre",641,0.558071397502587,3,0
"1282","masked_pre",641,0.546849622526813,2,0
"1283","masked_pre",641,0.537108833591938,1,0
"1284","masked_pre",641,0.501776069912443,6,0
"1285","masked_pre",641,0.496677228358489,7,0
"1286","masked_pre",641,0.516187094658463,4,0
"1287","masked_pre",641,0.552572860321809,10,0
"1288","masked_pre",641,0.520112281273685,8,0
"1289","masked_pre",641,0.529497454537147,5,0
"1290","masked_pre",641,0.521501788985443,9,0
"1291","masked_pre",641,0.57111826193215,3,1
"1292","masked_pre",641,0.566594469778805,2,1
"1293","masked_pre",641,0.580481835910685,1,1
"1294","masked_pre",641,0.575599173955341,6,1
"1295","masked_pre",641,0.564061108077864,7,1
"1296","masked_pre",641,0.585246537185353,4,1
"1297","masked_pre",641,0.546756217375364,10,1
"1298","masked_pre",641,0.599608385223609,8,1
"1299","masked_pre",641,0.55799920861111,5,1
"1300","masked_pre",641,0.544105086268192,9,1
"1301","masked_pre",651,0.557038550051448,3,0
"1302","masked_pre",651,0.545347363617961,2,0
"1303","masked_pre",651,0.535647225126489,1,0
"1304","masked_pre",651,0.500623835324016,6,0
"1305","masked_pre",651,0.494762827829102,7,0
"1306","masked_pre",651,0.515123692526337,4,0
"1307","masked_pre",651,0.551084411703695,10,0
"1308","masked_pre",651,0.519004958955667,8,0
"1309","masked_pre",651,0.527855518233628,5,0
"1310","masked_pre",651,0.519768766891796,9,0
"1311","masked_pre",651,0.569391143534161,3,1
"1312","masked_pre",651,0.564233743571557,2,1
"1313","masked_pre",651,0.57747153473135,1,1
"1314","masked_pre",651,0.572948529567942,6,1
"1315","masked_pre",651,0.561279906669982,7,1
"1316","masked_pre",651,0.582188151488063,4,1
"1317","masked_pre",651,0.543715484255213,10,1
"1318","masked_pre",651,0.597367978426618,8,1
"1319","masked_pre",651,0.555194187934391,5,1
"1320","masked_pre",651,0.541060376670114,9,1
"1321","masked_pre",661,0.555758345152596,3,0
"1322","masked_pre",661,0.543483375284202,2,0
"1323","masked_pre",661,0.533952800232603,1,0
"1324","masked_pre",661,0.49927571571127,6,0
"1325","masked_pre",661,0.492687715120299,7,0
"1326","masked_pre",661,0.514122129972773,4,0
"1327","masked_pre",661,0.549263652853972,10,0
"1328","masked_pre",661,0.517707805066688,8,0
"1329","masked_pre",661,0.526095721520245,5,0
"1330","masked_pre",661,0.517845473565708,9,0
"1331","masked_pre",661,0.567426048394514,3,1
"1332","masked_pre",661,0.561916499465673,2,1
"1333","masked_pre",661,0.574444562676859,1,1
"1334","masked_pre",661,0.570174619194261,6,1
"1335","masked_pre",661,0.558462889182737,7,1
"1336","masked_pre",661,0.579083622174496,4,1
"1337","masked_pre",661,0.54067588320893,10,1
"1338","masked_pre",661,0.59510308857463,8,1
"1339","masked_pre",661,0.552256337235731,5,1
"1340","masked_pre",661,0.538154875845025,9,1
"1341","masked_pre",671,0.554515555973444,3,0
"1342","masked_pre",671,0.54148282434252,2,0
"1343","masked_pre",671,0.532320424526642,1,0
"1344","masked_pre",671,0.497971535705403,6,0
"1345","masked_pre",671,0.49061212655851,7,0
"1346","masked_pre",671,0.513396987543139,4,0
"1347","masked_pre",671,0.54743090146568,10,0
"1348","masked_pre",671,0.516418890282295,8,0
"1349","masked_pre",671,0.524591239056322,5,0
"1350","masked_pre",671,0.516089808897683,9,0
"1351","masked_pre",671,0.566210004930398,3,1
"1352","masked_pre",671,0.560219441491035,2,1
"1353","masked_pre",671,0.572310226764834,1,1
"1354","masked_pre",671,0.56826315092212,6,1
"1355","masked_pre",671,0.556680024779368,7,1
"1356","masked_pre",671,0.576699422165227,4,1
"1357","masked_pre",671,0.538812491740376,10,1
"1358","masked_pre",671,0.593828524148031,8,1
"1359","masked_pre",671,0.550213369681212,5,1
"1360","masked_pre",671,0.535938303936672,9,1
"1361","masked_pre",681,0.553290000022999,3,0
"1362","masked_pre",681,0.539440022340658,2,0
"1363","masked_pre",681,0.530584473891799,1,0
"1364","masked_pre",681,0.496526109213203,6,0
"1365","masked_pre",681,0.488302371147908,7,0
"1366","masked_pre",681,0.512674476102783,4,0
"1367","masked_pre",681,0.545582199985601,10,0
"1368","masked_pre",681,0.51505951624802,8,0
"1369","masked_pre",681,0.523179416318515,5,0
"1370","masked_pre",681,0.514300377889118,9,0
"1371","masked_pre",681,0.565530135607661,3,1
"1372","masked_pre",681,0.558998687688555,2,1
"1373","masked_pre",681,0.570630318477416,1,1
"1374","masked_pre",681,0.566910138101209,6,1
"1375","masked_pre",681,0.555415865768649,7,1
"1376","masked_pre",681,0.574663457100483,4,1
"1377","masked_pre",681,0.537493260253353,10,1
"1378","masked_pre",681,0.593216217276876,8,1
"1379","masked_pre",681,0.548762033957914,5,1
"1380","masked_pre",681,0.534278442177666,9,1
"1381","masked_pre",691,0.552040783732758,3,0
"1382","masked_pre",691,0.537393197620887,2,0
"1383","masked_pre",691,0.528896125560391,1,0
"1384","masked_pre",691,0.494872135631011,6,0
"1385","masked_pre",691,0.486048009903018,7,0
"1386","masked_pre",691,0.511812306047755,4,0
"1387","masked_pre",691,0.543607657305859,10,0
"1388","masked_pre",691,0.513593783921232,8,0
"1389","masked_pre",691,0.521534341361529,5,0
"1390","masked_pre",691,0.512383337208824,9,0
"1391","masked_pre",691,0.564616121077104,3,1
"1392","masked_pre",691,0.557677815400317,2,1
"1393","masked_pre",691,0.568537247475447,1,1
"1394","masked_pre",691,0.565132400995098,6,1
"1395","masked_pre",691,0.553693725706773,7,1
"1396","masked_pre",691,0.572390475738913,4,1
"1397","masked_pre",691,0.535691945082133,10,1
"1398","masked_pre",691,0.592167576412415,8,1
"1399","masked_pre",691,0.547039361355722,5,1
"1400","masked_pre",691,0.532483001040072,9,1
"1401","masked_pre",701,0.550908238779901,3,0
"1402","masked_pre",701,0.535586304952613,2,0
"1403","masked_pre",701,0.527436168168038,1,0
"1404","masked_pre",701,0.493424538047718,6,0
"1405","masked_pre",701,0.484340766225814,7,0
"1406","masked_pre",701,0.511015685016438,4,0
"1407","masked_pre",701,0.541847037613542,10,0
"1408","masked_pre",701,0.512304048855386,8,0
"1409","masked_pre",701,0.519997622032807,5,0
"1410","masked_pre",701,0.510612462267056,9,0
"1411","masked_pre",701,0.56369431929875,3,1
"1412","masked_pre",701,0.55638534877425,2,1
"1413","masked_pre",701,0.566657959567368,1,1
"1414","masked_pre",701,0.56317351943113,6,1
"1415","masked_pre",701,0.551990116377497,7,1
"1416","masked_pre",701,0.570031482012103,4,1
"1417","masked_pre",701,0.534005209161632,10,1
"1418","masked_pre",701,0.591058370611049,8,1
"1419","masked_pre",701,0.545255288038696,5,1
"1420","masked_pre",701,0.53073440086115,9,1
"1421","masked_pre",711,0.549536221460231,3,0
"1422","masked_pre",711,0.533636383991544,2,0
"1423","masked_pre",711,0.525799354776677,1,0
"1424","masked_pre",711,0.491944261776166,6,0
"1425","masked_pre",711,0.482747954963729,7,0
"1426","masked_pre",711,0.510148360445431,4,0
"1427","masked_pre",711,0.539946060370619,10,0
"1428","masked_pre",711,0.510888030018362,8,0
"1429","masked_pre",711,0.518503040488099,5,0
"1430","masked_pre",711,0.508721057173726,9,0
"1431","masked_pre",711,0.562665515282281,3,1
"1432","masked_pre",711,0.554926510630635,2,1
"1433","masked_pre",711,0.564842299115978,1,1
"1434","masked_pre",711,0.561284385453516,6,1
"1435","masked_pre",711,0.550338112838615,7,1
"1436","masked_pre",711,0.567561009660415,4,1
"1437","masked_pre",711,0.532286224603805,10,1
"1438","masked_pre",711,0.589851260575906,8,1
"1439","masked_pre",711,0.543443002825561,5,1
"1440","masked_pre",711,0.528820190088004,9,1
"1441","masked_pre",721,0.547988448890722,3,0
"1442","masked_pre",721,0.531361188184161,2,0
"1443","masked_pre",721,0.523873227122781,1,0
"1444","masked_pre",721,0.490233821859249,6,0
"1445","masked_pre",721,0.480789391399359,7,0
"1446","masked_pre",721,0.509140223827936,4,0
"1447","masked_pre",721,0.537665105418628,10,0
"1448","masked_pre",721,0.509304289528919,8,0
"1449","masked_pre",721,0.516959490581169,5,0
"1450","masked_pre",721,0.506783843461011,9,0
"1451","masked_pre",721,0.561487934477759,3,1
"1452","masked_pre",721,0.553396537430668,2,1
"1453","masked_pre",721,0.562958184914166,1,1
"1454","masked_pre",721,0.559526608764563,6,1
"1455","masked_pre",721,0.548752066339844,7,1
"1456","masked_pre",721,0.564955513579721,4,1
"1457","masked_pre",721,0.530361337207555,10,1
"1458","masked_pre",721,0.588485550732488,8,1
"1459","masked_pre",721,0.541654422985575,5,1
"1460","masked_pre",721,0.526764340674952,9,1
"1461","masked_pre",731,0.546393282341088,3,0
"1462","masked_pre",731,0.52902402244193,2,0
"1463","masked_pre",731,0.522037097585972,1,0
"1464","masked_pre",731,0.48846688467508,6,0
"1465","masked_pre",731,0.478599464213819,7,0
"1466","masked_pre",731,0.50799057980378,4,0
"1467","masked_pre",731,0.535372875469458,10,0
"1468","masked_pre",731,0.507600544544393,8,0
"1469","masked_pre",731,0.515411222135312,5,0
"1470","masked_pre",731,0.504855223799734,9,0
"1471","masked_pre",731,0.56008396600561,3,1
"1472","masked_pre",731,0.551479148338157,2,1
"1473","masked_pre",731,0.56090887410768,1,1
"1474","masked_pre",731,0.557668698335528,6,1
"1475","masked_pre",731,0.5471202180724,7,1
"1476","masked_pre",731,0.562373165383855,4,1
"1477","masked_pre",731,0.528296569216553,10,1
"1478","masked_pre",731,0.586835745672248,8,1
"1479","masked_pre",731,0.53972041711844,5,1
"1480","masked_pre",731,0.524802999493164,9,1
"1481","masked_pre",741,0.544793417128875,3,0
"1482","masked_pre",741,0.526956957292119,2,0
"1483","masked_pre",741,0.520444233407822,1,0
"1484","masked_pre",741,0.486734641991011,6,0
"1485","masked_pre",741,0.476545233056227,7,0
"1486","masked_pre",741,0.506866644196365,4,0
"1487","masked_pre",741,0.533283994820369,10,0
"1488","masked_pre",741,0.505940920246398,8,0
"1489","masked_pre",741,0.51375381576724,5,0
"1490","masked_pre",741,0.50301205266248,9,0
"1491","masked_pre",741,0.55878152172392,3,1
"1492","masked_pre",741,0.549360307163805,2,1
"1493","masked_pre",741,0.558820311923897,1,1
"1494","masked_pre",741,0.555991316821194,6,1
"1495","masked_pre",741,0.54555540683419,7,1
"1496","masked_pre",741,0.559964512564054,4,1
"1497","masked_pre",741,0.526401895041901,10,1
"1498","masked_pre",741,0.585218368793547,8,1
"1499","masked_pre",741,0.537906486672336,5,1
"1500","masked_pre",741,0.52329495560614,9,1
"1501","masked_pre",751,0.543167122490687,3,0
"1502","masked_pre",751,0.524990548575242,2,0
"1503","masked_pre",751,0.51913839377809,1,0
"1504","masked_pre",751,0.484972781017466,6,0
"1505","masked_pre",751,0.474613944123865,7,0
"1506","masked_pre",751,0.505856401450703,4,0
"1507","masked_pre",751,0.531243788632137,10,0
"1508","masked_pre",751,0.504330775184703,8,0
"1509","masked_pre",751,0.511836154891754,5,0
"1510","masked_pre",751,0.501093673778381,9,0
"1511","masked_pre",751,0.557590543607184,3,1
"1512","masked_pre",751,0.547182013155076,2,1
"1513","masked_pre",751,0.556709309080803,1,1
"1514","masked_pre",751,0.554404247002776,6,1
"1515","masked_pre",751,0.544013955462835,7,1
"1516","masked_pre",751,0.557660645212382,4,1
"1517","masked_pre",751,0.524500019759932,10,1
"1518","masked_pre",751,0.583464058621556,8,1
"1519","masked_pre",751,0.536203841492903,5,1
"1520","masked_pre",751,0.521861437706196,9,1
"1521","masked_pre",761,0.541501169635948,3,0
"1522","masked_pre",761,0.523021265822879,2,0
"1523","masked_pre",761,0.518103371051513,1,0
"1524","masked_pre",761,0.483281643695017,6,0
"1525","masked_pre",761,0.472842355951225,7,0
"1526","masked_pre",761,0.504919104318246,4,0
"1527","masked_pre",761,0.529298392428482,10,0
"1528","masked_pre",761,0.502839533317381,8,0
"1529","masked_pre",761,0.509929360641827,5,0
"1530","masked_pre",761,0.499242256342521,9,0
"1531","masked_pre",761,0.556553171329539,3,1
"1532","masked_pre",761,0.545532744495233,2,1
"1533","masked_pre",761,0.555104502754129,1,1
"1534","masked_pre",761,0.553208599460056,6,1
"1535","masked_pre",761,0.542863020351458,7,1
"1536","masked_pre",761,0.555775222713743,4,1
"1537","masked_pre",761,0.523012216029195,10,1
"1538","masked_pre",761,0.581883004981366,8,1
"1539","masked_pre",761,0.534786665763982,5,1
"1540","masked_pre",761,0.520615132494485,9,1
"1541","masked_pre",771,0.539758236691215,3,0
"1542","masked_pre",771,0.521009570385727,2,0
"1543","masked_pre",771,0.516994024047766,1,0
"1544","masked_pre",771,0.481622945407228,6,0
"1545","masked_pre",771,0.471090236297963,7,0
"1546","masked_pre",771,0.503715880871255,4,0
"1547","masked_pre",771,0.527427249755313,10,0
"1548","masked_pre",771,0.501254482605675,8,0
"1549","masked_pre",771,0.508232335316224,5,0
"1550","masked_pre",771,0.497373032780322,9,0
"1551","masked_pre",771,0.555524549903978,3,1
"1552","masked_pre",771,0.544141128428553,2,1
"1553","masked_pre",771,0.553583673536324,1,1
"1554","masked_pre",771,0.552235947652563,6,1
"1555","masked_pre",771,0.541793678769177,7,1
"1556","masked_pre",771,0.554204237959292,4,1
"1557","masked_pre",771,0.521812937645049,10,1
"1558","masked_pre",771,0.580307519362006,8,1
"1559","masked_pre",771,0.533601001846765,5,1
"1560","masked_pre",771,0.519295387721626,9,1
"1561","masked_pre",781,0.53812865981578,3,0
"1562","masked_pre",781,0.518906188092165,2,0
"1563","masked_pre",781,0.515596698826182,1,0
"1564","masked_pre",781,0.479949053765399,6,0
"1565","masked_pre",781,0.469160316780674,7,0
"1566","masked_pre",781,0.502269367789805,4,0
"1567","masked_pre",781,0.525558004519078,10,0
"1568","masked_pre",781,0.499665734024782,8,0
"1569","masked_pre",781,0.506612189991611,5,0
"1570","masked_pre",781,0.495428442611394,9,0
"1571","masked_pre",781,0.554245911245114,3,1
"1572","masked_pre",781,0.542520677247819,2,1
"1573","masked_pre",781,0.551757940939616,1,1
"1574","masked_pre",781,0.551198169628464,6,1
"1575","masked_pre",781,0.540336272552696,7,1
"1576","masked_pre",781,0.5525571039523,4,1
"1577","masked_pre",781,0.520286397657769,10,1
"1578","masked_pre",781,0.578627448209979,8,1
"1579","masked_pre",781,0.53231505538391,5,1
"1580","masked_pre",781,0.517703564436308,9,1
"1581","masked_pre",791,0.536585360330933,3,0
"1582","masked_pre",791,0.516940427702529,2,0
"1583","masked_pre",791,0.514356124631786,1,0
"1584","masked_pre",791,0.478391407986463,6,0
"1585","masked_pre",791,0.46726992301058,7,0
"1586","masked_pre",791,0.50075513285491,4,0
"1587","masked_pre",791,0.523805588507331,10,0
"1588","masked_pre",791,0.4981842866111,8,0
"1589","masked_pre",791,0.504907408188687,5,0
"1590","masked_pre",791,0.493508177315842,9,0
"1591","masked_pre",791,0.552891665393207,3,1
"1592","masked_pre",791,0.540725777017518,2,1
"1593","masked_pre",791,0.549811257752835,1,1
"1594","masked_pre",791,0.549805636543143,6,1
"1595","masked_pre",791,0.538670254623496,7,1
"1596","masked_pre",791,0.55077861267657,4,1
"1597","masked_pre",791,0.518473780582825,10,1
"1598","masked_pre",791,0.576881513949311,8,1
"1599","masked_pre",791,0.530713652053093,5,1
"1600","masked_pre",791,0.516134481378181,9,1
"1601","masked_pre",801,0.53505488958624,3,0
"1602","masked_pre",801,0.515265451904432,2,0
"1603","masked_pre",801,0.513263868310234,1,0
"1604","masked_pre",801,0.477133054183264,6,0
"1605","masked_pre",801,0.465544389521839,7,0
"1606","masked_pre",801,0.499244564468599,4,0
"1607","masked_pre",801,0.522179795835664,10,0
"1608","masked_pre",801,0.496753959676048,8,0
"1609","masked_pre",801,0.503013662912853,5,0
"1610","masked_pre",801,0.4916340916874,9,0
"1611","masked_pre",801,0.551805098800191,3,1
"1612","masked_pre",801,0.539100621161375,2,1
"1613","masked_pre",801,0.548236108627345,1,1
"1614","masked_pre",801,0.548392842438228,6,1
"1615","masked_pre",801,0.537334663076237,7,1
"1616","masked_pre",801,0.549210673450579,4,1
"1617","masked_pre",801,0.51715372787278,10,1
"1618","masked_pre",801,0.575396238685557,8,1
"1619","masked_pre",801,0.52919831773681,5,1
"1620","masked_pre",801,0.515079679060856,9,1
"1621","masked_pre",811,0.533699712559004,3,0
"1622","masked_pre",811,0.513610628307852,2,0
"1623","masked_pre",811,0.51207390585087,1,0
"1624","masked_pre",811,0.476051770377902,6,0
"1625","masked_pre",811,0.464030158595035,7,0
"1626","masked_pre",811,0.498033022042751,4,0
"1627","masked_pre",811,0.520490167181843,10,0
"1628","masked_pre",811,0.495405563713472,8,0
"1629","masked_pre",811,0.501051200982631,5,0
"1630","masked_pre",811,0.489645554407418,9,0
"1631","masked_pre",811,0.55088730993411,3,1
"1632","masked_pre",811,0.537816678393464,2,1
"1633","masked_pre",811,0.546805199923883,1,1
"1634","masked_pre",811,0.547202036629759,6,1
"1635","masked_pre",811,0.536266315065685,7,1
"1636","masked_pre",811,0.548017993315522,4,1
"1637","masked_pre",811,0.516174487456023,10,1
"1638","masked_pre",811,0.573972266724123,8,1
"1639","masked_pre",811,0.528054608961547,5,1
"1640","masked_pre",811,0.514192545797617,9,1
"1641","masked_pre",821,0.532430156511442,3,0
"1642","masked_pre",821,0.51175804726753,2,0
"1643","masked_pre",821,0.510765995991595,1,0
"1644","masked_pre",821,0.474738565100649,6,0
"1645","masked_pre",821,0.462538967439121,7,0
"1646","masked_pre",821,0.496994876186739,4,0
"1647","masked_pre",821,0.518552297943611,10,0
"1648","masked_pre",821,0.494085948719194,8,0
"1649","masked_pre",821,0.49913109213512,5,0
"1650","masked_pre",821,0.487692509041328,9,0
"1651","masked_pre",821,0.549960063265491,3,1
"1652","masked_pre",821,0.536692024713612,2,1
"1653","masked_pre",821,0.545491114528081,1,1
"1654","masked_pre",821,0.54622787812952,6,1
"1655","masked_pre",821,0.535191007154891,7,1
"1656","masked_pre",821,0.547023157507466,4,1
"1657","masked_pre",821,0.51521247892721,10,1
"1658","masked_pre",821,0.572486185033914,8,1
"1659","masked_pre",821,0.527089807395042,5,1
"1660","masked_pre",821,0.513053869383697,9,1
"1661","masked_pre",831,0.531149119090284,3,0
"1662","masked_pre",831,0.509901745796191,2,0
"1663","masked_pre",831,0.509568943453623,1,0
"1664","masked_pre",831,0.473138213473751,6,0
"1665","masked_pre",831,0.461134017199474,7,0
"1666","masked_pre",831,0.495942743707192,4,0
"1667","masked_pre",831,0.516638590842368,10,0
"1668","masked_pre",831,0.49274800361064,8,0
"1669","masked_pre",831,0.497267506038795,5,0
"1670","masked_pre",831,0.486104028569776,9,0
"1671","masked_pre",831,0.549259233475643,3,1
"1672","masked_pre",831,0.535647344784317,2,1
"1673","masked_pre",831,0.544302614475521,1,1
"1674","masked_pre",831,0.54542896797327,6,1
"1675","masked_pre",831,0.534035728800332,7,1
"1676","masked_pre",831,0.546288033461126,4,1
"1677","masked_pre",831,0.514309475644761,10,1
"1678","masked_pre",831,0.57118765289258,8,1
"1679","masked_pre",831,0.526267787775924,5,1
"1680","masked_pre",831,0.511825020377555,9,1
"1681","masked_pre",841,0.529797267022544,3,0
"1682","masked_pre",841,0.508013040834731,2,0
"1683","masked_pre",841,0.508433366538541,1,0
"1684","masked_pre",841,0.471445595022534,6,0
"1685","masked_pre",841,0.459643101312874,7,0
"1686","masked_pre",841,0.494763955765892,4,0
"1687","masked_pre",841,0.514701330175343,10,0
"1688","masked_pre",841,0.491261123827276,8,0
"1689","masked_pre",841,0.495226970582842,5,0
"1690","masked_pre",841,0.484729271076192,9,0
"1691","masked_pre",841,0.548452868700175,3,1
"1692","masked_pre",841,0.534340948308477,2,1
"1693","masked_pre",841,0.542861633167891,1,1
"1694","masked_pre",841,0.544199999475015,6,1
"1695","masked_pre",841,0.53244384262892,7,1
"1696","masked_pre",841,0.545209721326573,4,1
"1697","masked_pre",841,0.513143674700531,10,1
"1698","masked_pre",841,0.569708347852756,8,1
"1699","masked_pre",841,0.525129471406542,5,1
"1700","masked_pre",841,0.510525431468971,9,1
"1701","masked_pre",851,0.528326956842329,3,0
"1702","masked_pre",851,0.50595332005649,2,0
"1703","masked_pre",851,0.507119401591565,1,0
"1704","masked_pre",851,0.469682801823404,6,0
"1705","masked_pre",851,0.457961622446683,7,0
"1706","masked_pre",851,0.493582576016675,4,0
"1707","masked_pre",851,0.512545866714722,10,0
"1708","masked_pre",851,0.489570493996261,8,0
"1709","masked_pre",851,0.493004117654953,5,0
"1710","masked_pre",851,0.48315937804039,9,0
"1711","masked_pre",851,0.547185620882153,3,1
"1712","masked_pre",851,0.532567333547054,2,1
"1713","masked_pre",851,0.540962454335612,1,1
"1714","masked_pre",851,0.542369704416019,6,1
"1715","masked_pre",851,0.530385700652076,7,1
"1716","masked_pre",851,0.543484203709882,4,1
"1717","masked_pre",851,0.511355538437458,10,1
"1718","masked_pre",851,0.567687096061582,8,1
"1719","masked_pre",851,0.523464521115956,5,1
"1720","masked_pre",851,0.508669915593606,9,1
"1721","masked_pre",861,0.527221073190597,3,0
"1722","masked_pre",861,0.504218974177797,2,0
"1723","masked_pre",861,0.505976410910228,1,0
"1724","masked_pre",861,0.468261197073236,6,0
"1725","masked_pre",861,0.456590424707362,7,0
"1726","masked_pre",861,0.492748924788013,4,0
"1727","masked_pre",861,0.510599648660741,10,0
"1728","masked_pre",861,0.48806422720656,8,0
"1729","masked_pre",861,0.491147516431611,5,0
"1730","masked_pre",861,0.481760323165217,9,0
"1731","masked_pre",861,0.545975157896976,3,1
"1732","masked_pre",861,0.530739532223923,2,1
"1733","masked_pre",861,0.539262646579541,1,1
"1734","masked_pre",861,0.540698253352945,6,1
"1735","masked_pre",861,0.528610922859209,7,1
"1736","masked_pre",861,0.541880383966319,4,1
"1737","masked_pre",861,0.509498948708337,10,1
"1738","masked_pre",861,0.565926958284634,8,1
"1739","masked_pre",861,0.522014104354912,5,1
"1740","masked_pre",861,0.506508279422749,9,1
"1741","masked_pre",871,0.526687537199112,3,0
"1742","masked_pre",871,0.503119047215381,2,0
"1743","masked_pre",871,0.505320823559995,1,0
"1744","masked_pre",871,0.467289429587469,6,0
"1745","masked_pre",871,0.455781262323333,7,0
"1746","masked_pre",871,0.492388148907146,4,0
"1747","masked_pre",871,0.509206668297644,10,0
"1748","masked_pre",871,0.487083304172479,8,0
"1749","masked_pre",871,0.489916407820001,5,0
"1750","masked_pre",871,0.480801568518913,9,0
"1751","masked_pre",871,0.54516179697469,3,1
"1752","masked_pre",871,0.529131093561136,2,1
"1753","masked_pre",871,0.537713118379397,1,1
"1754","masked_pre",871,0.539536984298611,6,1
"1755","masked_pre",871,0.527333750100991,7,1
"1756","masked_pre",871,0.540784285050963,4,1
"1757","masked_pre",871,0.507854897731858,10,1
"1758","masked_pre",871,0.564730472066411,8,1
"1759","masked_pre",871,0.521094214052529,5,1
"1760","masked_pre",871,0.504300746399888,9,1
"1761","masked_pre",881,0.526314175097823,3,0
"1762","masked_pre",881,0.502051441143603,2,0
"1763","masked_pre",881,0.504753493629434,1,0
"1764","masked_pre",881,0.466302346059243,6,0
"1765","masked_pre",881,0.454939248032171,7,0
"1766","masked_pre",881,0.492044056579172,4,0
